GAT_Score,IELTS_Score,University_Rating,SOP,LOR,CGPA,Research,Chance_of_Admit
290,94.2,5,3.0,4.0,9.86,1,0.75
299,105.2,5,4.0,4.5,8.15,0,0.64
275,96.2,1,3.5,1.0,5.55,1,0.33
315,106.8,3,4.5,3.0,4.3,0,0.47
333,106.1,2,5.0,4.5,8.73,1,0.84
295,77.2,3,4.0,4.0,7.51,1,0.49
339,63.5,5,2.5,1.0,4.08,0,0.36
315,76.1,1,1.0,3.0,5.58,1,0.42
307,108.1,2,3.0,3.0,8.66,0,0.59
339,94.2,2,5.0,1.0,7.63,1,0.62
317,118.0,2,5.0,3.5,6.8,1,0.69
274,61.3,4,1.0,2.5,7.03,1,0.34
331,109.7,1,1.0,3.5,5.02,0,0.43
274,82.2,2,3.0,5.0,9.53,0,0.52
280,115.3,1,2.0,4.0,9.13,0,0.47
323,114.3,5,5.0,1.0,5.36,0,0.56
266,116.5,4,5.0,2.0,6.83,0,0.49
311,86.7,5,2.0,3.0,5.21,0,0.43
278,112.1,4,5.0,5.0,6.75,0,0.6
305,72.7,4,4.0,2.5,7.06,1,0.5
297,106.6,4,4.5,5.0,4.96,0,0.56
272,72.7,4,1.5,4.5,9.7,0,0.49
303,73.4,5,3.5,4.5,6.47,1,0.56
281,115.0,5,4.0,2.5,8.37,1,0.66
330,99.0,1,5.0,5.0,9.6,0,0.71
294,110.6,1,3.5,1.0,5.54,1,0.39
262,101.9,1,4.5,4.5,6.48,0,0.39
275,63.0,3,1.5,4.5,6.19,0,0.32
304,69.6,1,3.5,5.0,4.07,0,0.36
275,92.4,4,2.0,1.0,5.9,1,0.36
325,75.8,5,5.0,2.5,8.05,1,0.69
340,86.8,5,1.5,2.5,7.51,0,0.62
297,73.2,2,4.5,1.5,6.96,0,0.37
283,114.4,5,3.5,2.0,5.45,1,0.46
309,97.1,2,5.0,2.0,5.05,1,0.5
316,112.1,3,3.5,1.5,5.55,1,0.57
315,92.1,3,2.0,4.0,4.7,1,0.47
340,114.2,5,3.5,2.5,6.26,1,0.74
325,94.4,2,1.0,2.5,6.34,1,0.49
337,65.3,2,3.0,1.0,8.86,1,0.6
336,88.0,3,2.0,5.0,7.93,1,0.74
340,104.9,4,4.0,4.0,8.86,1,0.81
332,84.0,3,1.0,3.0,7.95,1,0.64
321,112.6,1,3.0,5.0,6.99,0,0.58
273,64.3,2,1.5,1.5,7.72,0,0.3
325,87.6,5,3.5,1.0,8.98,0,0.68
319,85.0,5,2.0,2.0,5.05,0,0.45
280,96.5,2,1.0,1.5,4.22,1,0.3
294,65.9,3,3.0,1.5,4.58,1,0.3
289,109.7,3,2.0,3.0,9.23,1,0.57
340,78.1,2,3.0,3.5,8.51,0,0.64
298,111.3,1,1.5,1.0,7.0,1,0.45
284,60.9,5,3.5,4.0,8.17,0,0.52
303,83.2,2,3.0,4.5,6.67,1,0.51
318,75.6,5,2.0,3.5,7.6,1,0.61
265,87.3,4,1.0,3.0,6.88,1,0.33
262,74.1,3,4.5,2.0,9.45,1,0.51
295,62.7,2,1.0,3.5,4.37,0,0.3
260,74.8,1,1.0,1.5,4.12,0,0.3
293,78.8,3,4.5,2.0,7.32,1,0.45
324,118.3,2,3.5,4.0,9.81,1,0.88
285,77.3,2,5.0,4.0,9.19,0,0.61
277,65.7,1,2.5,2.5,9.3,0,0.37
295,86.5,4,1.0,4.5,6.64,1,0.49
265,114.2,1,1.5,3.0,8.02,1,0.45
334,98.1,3,2.0,4.5,5.15,1,0.63
303,85.7,3,3.0,4.5,5.91,0,0.5
299,115.2,4,4.0,1.0,9.31,1,0.71
289,83.6,2,1.5,4.5,7.6,1,0.46
337,113.3,1,2.0,5.0,9.0,1,0.76
333,91.0,4,2.5,3.5,7.21,0,0.57
290,112.3,4,3.5,2.0,8.22,0,0.52
317,103.2,1,5.0,4.0,9.14,1,0.76
314,99.5,1,3.5,4.0,8.37,0,0.56
295,113.5,4,1.5,2.5,9.11,0,0.59
338,119.7,5,5.0,1.0,4.83,0,0.62
289,113.9,2,3.0,3.0,8.44,1,0.59
307,67.4,4,2.0,1.0,4.4,1,0.36
337,71.9,5,1.0,4.0,6.68,0,0.57
276,118.4,1,3.0,5.0,4.06,0,0.36
286,85.2,4,4.0,2.0,7.43,1,0.49
322,71.8,1,4.5,5.0,6.34,1,0.62
336,68.1,3,1.5,5.0,8.2,0,0.61
273,62.7,5,4.5,3.5,4.76,1,0.38
285,80.7,4,3.5,4.5,9.29,1,0.64
302,60.2,4,4.0,1.0,9.22,1,0.53
334,77.4,1,3.0,2.5,8.6,1,0.59
260,96.6,5,2.5,3.0,4.79,1,0.35
283,63.7,4,1.0,3.5,8.12,0,0.45
279,71.4,5,3.5,5.0,6.43,1,0.49
331,113.1,1,5.0,3.5,9.52,0,0.79
267,76.0,5,3.0,2.5,5.9,1,0.43
289,90.1,1,4.5,1.5,6.02,1,0.38
277,64.9,4,1.5,2.5,6.71,0,0.3
336,96.6,5,1.5,4.0,9.14,0,0.73
272,89.6,3,4.5,5.0,8.51,0,0.54
307,97.7,2,4.0,2.0,8.89,1,0.59
319,80.2,2,3.5,3.5,4.65,1,0.54
285,79.7,2,3.0,4.0,4.57,1,0.35
268,100.5,4,3.0,4.0,4.91,0,0.42
312,82.9,3,1.0,1.0,8.32,1,0.44
330,109.4,5,1.0,2.0,9.98,0,0.75
268,97.5,3,1.0,2.0,7.92,0,0.3
285,94.8,4,5.0,4.0,6.3,0,0.53
292,76.2,5,5.0,1.5,8.84,0,0.56
292,76.2,2,4.5,4.0,4.14,0,0.35
311,99.1,5,2.0,5.0,8.44,1,0.77
299,89.2,2,3.0,2.5,6.59,1,0.47
263,94.4,4,4.0,1.0,9.07,1,0.48
287,100.8,3,3.0,1.0,6.48,1,0.42
313,86.5,5,3.0,2.5,7.4,1,0.6
327,78.4,2,1.0,2.0,8.22,1,0.48
308,94.4,2,4.5,4.5,4.52,1,0.5
265,93.0,3,2.0,4.0,8.49,1,0.51
292,60.2,4,1.0,2.0,5.09,0,0.3
264,90.0,2,4.0,1.5,5.77,0,0.3
277,106.2,2,5.0,2.5,9.61,0,0.58
262,96.4,4,3.0,2.0,8.58,0,0.4
261,62.2,5,5.0,3.0,7.33,0,0.44
324,115.8,5,3.0,2.0,7.05,1,0.76
294,107.3,1,4.5,2.5,5.83,0,0.45
310,74.2,3,3.0,4.5,9.72,0,0.6
327,91.5,2,2.0,5.0,5.82,0,0.5
294,66.9,4,1.5,3.5,8.86,0,0.54
331,80.6,4,3.0,5.0,5.27,0,0.52
303,62.5,1,1.5,2.0,5.58,0,0.3
288,94.0,4,2.0,4.0,8.06,1,0.6
295,64.8,1,3.5,2.5,8.24,0,0.41
337,113.9,3,3.0,1.5,8.58,0,0.69
301,83.8,5,3.5,3.0,9.82,1,0.65
266,111.7,4,1.5,3.5,4.61,0,0.3
272,89.4,5,4.5,3.5,7.39,0,0.46
281,70.4,2,2.5,2.0,7.27,1,0.36
316,75.7,3,4.0,5.0,5.02,1,0.53
304,93.2,3,2.5,1.5,5.95,0,0.41
313,66.8,5,3.0,3.0,7.09,0,0.53
261,70.8,3,2.5,4.5,6.05,1,0.37
331,115.3,3,3.0,3.5,8.53,1,0.79
316,70.9,1,3.5,4.0,4.81,1,0.39
334,92.8,2,3.5,3.0,5.22,1,0.52
293,89.8,1,2.0,2.5,6.56,0,0.34
303,60.1,5,3.5,2.5,7.81,0,0.46
328,98.9,2,1.5,2.0,5.6,0,0.49
312,100.9,4,5.0,4.0,4.86,0,0.5
321,71.3,3,3.5,1.0,8.49,1,0.53
292,87.9,3,1.0,2.0,9.28,1,0.48
335,115.1,2,3.5,5.0,9.62,1,0.8
328,119.6,1,1.5,1.5,8.11,0,0.57
260,113.5,4,1.0,2.0,8.42,0,0.45
294,64.3,2,5.0,1.0,7.31,1,0.42
284,117.3,5,4.5,3.5,4.85,0,0.46
263,115.8,4,2.0,3.0,5.53,1,0.41
332,79.4,3,3.0,2.0,6.68,1,0.58
326,83.6,4,5.0,3.5,7.54,1,0.74
269,84.0,2,2.5,5.0,5.03,1,0.38
279,107.8,3,2.5,3.5,6.51,1,0.51
299,117.9,2,3.5,2.0,5.96,1,0.51
326,77.4,2,3.5,3.0,6.75,0,0.5
334,119.2,1,2.0,4.5,9.06,1,0.72
274,119.4,5,2.0,3.5,8.48,1,0.62
287,89.5,1,5.0,4.0,8.22,1,0.58
294,109.1,5,3.5,4.0,5.58,0,0.54
266,85.0,5,4.5,3.0,7.54,0,0.47
313,104.1,4,4.0,3.0,5.97,1,0.61
301,91.2,3,4.0,2.5,6.37,1,0.51
297,103.2,3,2.5,1.0,6.72,0,0.46
323,65.6,3,3.5,3.5,7.84,1,0.61
316,68.3,5,3.0,2.0,6.51,1,0.45
288,69.7,5,5.0,5.0,7.43,0,0.57
325,114.5,4,1.5,4.5,5.26,0,0.6
332,100.5,2,2.0,4.0,9.86,0,0.72
265,89.9,2,3.0,1.5,4.52,1,0.3
340,64.7,4,4.5,4.0,7.32,0,0.67
261,93.2,1,4.5,4.5,7.14,1,0.41
298,70.5,1,5.0,5.0,8.59,1,0.57
265,74.5,4,1.0,3.5,4.66,1,0.3
273,118.1,2,4.0,4.0,8.08,1,0.6
277,103.6,2,4.5,1.0,6.93,1,0.43
329,66.4,1,2.0,3.0,6.79,0,0.37
335,107.3,3,3.5,5.0,6.74,0,0.65
281,96.9,5,1.5,4.0,5.1,0,0.4
337,78.4,1,4.5,1.5,5.75,0,0.45
272,85.1,4,1.5,5.0,9.01,0,0.51
332,78.6,3,4.5,5.0,9.67,0,0.75
269,97.2,3,3.5,4.0,4.23,0,0.3
286,83.8,3,2.5,2.5,7.54,0,0.44
273,82.4,2,1.5,2.0,4.18,0,0.3
268,113.1,3,4.5,4.5,6.07,1,0.52
268,66.4,2,2.0,4.5,7.82,1,0.39
316,90.1,5,3.5,1.5,7.03,0,0.54
294,79.9,2,4.0,1.0,7.59,1,0.4
285,61.1,1,5.0,2.5,7.12,0,0.35
300,74.3,5,3.5,2.0,8.01,1,0.62
326,89.3,1,1.0,3.0,5.8,1,0.4
289,98.4,2,5.0,2.5,7.89,1,0.53
288,108.6,2,1.0,3.5,8.93,1,0.53
327,110.1,2,1.0,4.0,5.23,1,0.52
273,101.2,4,1.5,5.0,6.89,1,0.49
311,90.0,4,1.5,2.5,6.22,1,0.53
298,88.2,3,3.5,2.0,9.08,1,0.57
280,112.8,1,5.0,3.0,8.84,0,0.51
330,113.8,2,2.0,1.0,7.15,0,0.54
265,70.5,4,4.5,3.5,8.59,1,0.47
314,86.5,1,5.0,3.0,7.94,1,0.58
299,108.0,4,4.5,5.0,6.66,0,0.57
329,98.8,3,5.0,1.0,7.3,1,0.67
284,80.8,3,4.0,3.0,7.14,0,0.4
263,85.6,4,5.0,1.5,9.37,1,0.6
293,117.7,5,4.0,1.0,7.67,1,0.57
281,106.4,3,1.0,4.5,8.43,0,0.57
315,96.6,4,5.0,2.0,6.46,0,0.59
305,119.1,1,1.5,2.0,5.64,1,0.42
315,106.9,2,5.0,2.5,8.06,1,0.62
337,73.0,2,4.0,3.5,7.67,0,0.6
334,74.8,2,5.0,4.5,9.95,1,0.75
286,106.2,4,4.0,3.0,9.85,1,0.71
294,64.2,1,4.0,4.0,5.59,0,0.3
275,118.9,3,2.0,4.5,5.72,0,0.39
279,102.0,4,1.0,4.5,7.91,1,0.56
274,69.0,2,1.0,4.0,5.12,1,0.3
337,117.3,3,1.5,1.0,5.69,0,0.54
331,116.7,4,4.5,3.0,4.87,1,0.64
283,61.1,1,3.0,1.5,8.59,1,0.39
321,80.6,1,3.5,4.5,6.9,0,0.52
339,65.7,3,2.0,4.5,4.18,0,0.37
303,68.4,1,3.5,1.5,7.71,0,0.34
273,105.1,3,1.5,3.5,4.75,0,0.3
332,72.7,1,3.5,2.5,9.29,0,0.57
336,75.2,4,5.0,2.0,8.05,1,0.71
310,64.2,3,2.5,1.0,4.53,1,0.32
281,93.8,3,4.0,4.0,7.89,0,0.5
291,85.9,1,1.0,4.0,5.25,0,0.32
339,110.4,3,1.5,1.5,6.37,1,0.58
284,115.7,5,1.0,1.5,9.51,0,0.51
308,68.0,2,4.5,3.5,8.22,1,0.5
282,107.2,3,4.0,1.5,9.3,1,0.61
296,61.9,1,2.0,3.5,5.97,1,0.32
262,104.9,3,3.0,4.0,9.73,0,0.52
319,77.3,1,2.0,2.5,7.18,1,0.49
318,104.3,2,1.0,1.5,8.69,0,0.51
282,111.4,5,4.0,4.5,7.69,1,0.66
292,106.0,3,5.0,1.0,6.3,1,0.48
313,72.1,2,5.0,5.0,7.03,1,0.59
298,78.1,1,2.0,4.5,5.77,1,0.4
284,82.1,3,3.0,2.0,4.81,1,0.36
322,76.6,3,3.0,1.5,7.34,0,0.48
318,87.2,2,1.5,2.5,4.04,1,0.34
290,92.4,5,5.0,4.5,9.56,1,0.7
308,68.1,3,3.5,1.5,9.69,0,0.55
319,61.1,3,1.5,2.0,7.94,1,0.55
323,83.9,1,4.5,4.0,7.41,1,0.61
297,113.6,5,2.0,2.5,4.69,1,0.54
330,109.2,4,1.5,3.5,4.91,1,0.58
336,114.7,5,1.0,2.5,6.61,0,0.59
267,95.1,2,2.5,5.0,7.68,1,0.44
272,103.4,1,1.5,5.0,8.79,0,0.48
285,99.1,2,2.5,4.0,7.68,1,0.52
269,88.8,2,3.0,1.0,9.99,1,0.45
315,74.1,1,4.0,5.0,4.37,1,0.45
263,65.5,1,1.5,2.0,8.49,1,0.31
290,105.7,5,3.5,3.0,6.4,1,0.57
276,111.9,5,1.5,5.0,9.2,0,0.62
267,77.7,3,4.0,1.0,9.96,1,0.52
311,105.6,5,3.5,1.0,7.23,0,0.56
296,111.7,4,4.0,1.0,4.2,0,0.41
279,116.5,4,3.0,2.5,6.1,0,0.48
306,70.1,4,4.0,3.5,7.77,0,0.59
333,77.3,4,1.5,2.5,7.96,0,0.5
310,85.4,4,5.0,1.5,7.65,0,0.5
317,66.6,2,2.5,2.5,8.92,1,0.51
303,72.7,4,3.5,3.0,9.7,1,0.65
270,63.0,4,4.5,3.0,9.91,0,0.55
271,103.6,3,1.0,3.5,8.88,0,0.49
269,93.8,3,3.0,5.0,6.09,0,0.37
336,95.6,2,3.0,1.0,7.07,1,0.6
313,105.9,2,2.5,1.5,5.43,1,0.49
293,65.0,1,2.0,2.0,7.15,0,0.3
289,66.5,3,3.5,2.0,6.48,1,0.39
274,61.5,2,1.0,4.0,4.75,1,0.3
267,68.7,5,2.5,2.0,9.01,0,0.4
299,86.6,1,4.5,4.5,4.32,1,0.45
281,71.7,1,4.5,3.0,9.46,0,0.43
264,105.3,3,1.0,1.0,5.3,0,0.3
279,92.8,4,4.0,4.5,8.6,0,0.55
308,113.3,5,4.5,1.0,6.55,0,0.59
311,93.2,2,2.5,2.5,7.59,1,0.53
325,108.2,3,2.5,5.0,6.02,1,0.7
278,112.5,5,4.0,2.0,6.53,0,0.5
273,103.2,3,2.5,4.5,5.82,1,0.44
266,102.1,4,3.5,1.0,6.05,1,0.42
316,73.9,3,2.5,4.5,7.35,1,0.63
339,87.8,3,4.0,1.5,5.9,1,0.62
269,70.4,1,4.0,4.5,7.36,1,0.42
281,69.3,1,4.0,3.5,6.6,1,0.42
264,72.7,1,1.5,2.0,4.56,1,0.3
335,75.7,2,4.5,4.5,7.44,1,0.65
283,106.2,3,1.0,4.0,4.58,0,0.35
274,115.8,2,2.5,3.0,9.02,1,0.53
285,65.0,5,2.5,1.0,7.84,0,0.37
314,88.2,2,1.5,1.5,8.94,0,0.54
277,112.9,4,1.0,3.5,4.86,1,0.34
302,84.2,5,3.5,3.5,6.21,0,0.52
265,113.4,2,4.0,2.0,7.01,0,0.4
304,86.4,3,2.0,3.0,6.61,1,0.43
284,99.6,2,3.0,4.5,5.14,1,0.45
340,109.0,3,1.0,1.5,4.29,1,0.47
275,108.7,5,3.0,5.0,7.85,1,0.66
314,89.8,5,4.5,3.5,5.26,0,0.55
315,66.8,5,2.5,1.5,5.95,0,0.4
288,91.6,4,4.0,2.5,4.19,1,0.46
323,85.2,3,3.0,1.0,8.92,1,0.64
260,98.1,2,5.0,1.0,9.79,0,0.45
304,84.0,2,4.0,4.5,4.44,0,0.42
285,119.6,1,4.5,2.5,4.71,1,0.44
309,82.8,2,2.5,3.0,5.49,1,0.41
286,62.0,5,3.5,3.5,9.38,0,0.57
294,108.9,2,5.0,5.0,9.33,0,0.64
339,118.3,5,5.0,4.0,4.3,1,0.73
288,90.1,5,4.5,2.0,6.7,0,0.48
266,75.5,2,3.5,2.5,5.95,1,0.3
321,66.7,4,2.0,1.0,7.86,1,0.5
330,116.9,3,1.0,4.0,9.66,1,0.7
293,78.9,1,5.0,4.5,9.98,1,0.63
307,73.7,2,2.5,2.0,8.75,1,0.48
264,114.2,1,4.0,1.0,9.03,1,0.5
267,90.0,2,2.5,3.5,6.83,0,0.31
331,103.4,5,3.5,2.0,7.8,0,0.65
302,66.5,2,4.5,2.5,9.41,1,0.55
311,76.3,2,2.0,2.5,7.23,1,0.43
333,61.6,5,3.0,1.5,7.92,1,0.62
260,97.4,5,2.0,5.0,5.15,0,0.38
297,113.6,2,4.5,5.0,4.58,0,0.51
266,113.8,4,3.0,1.5,9.54,1,0.58
340,113.2,4,3.5,3.5,6.9,1,0.74
315,82.9,1,3.5,2.5,4.31,0,0.37
305,82.2,5,2.0,3.0,8.63,1,0.62
283,119.7,1,4.5,2.5,8.03,0,0.53
294,104.0,4,3.0,2.0,8.81,0,0.54
332,68.0,1,2.5,2.5,4.28,0,0.33
301,67.1,2,3.5,5.0,6.19,1,0.46
326,101.9,4,3.5,1.5,7.11,0,0.53
303,116.5,4,3.5,1.5,8.73,1,0.62
263,109.6,2,3.0,4.0,7.23,1,0.48
336,95.4,1,3.0,1.5,8.38,1,0.6
283,69.3,1,4.0,3.0,4.12,0,0.3
330,66.1,5,3.5,2.5,6.39,1,0.56
278,114.1,5,4.5,5.0,7.51,1,0.66
309,112.1,4,4.0,1.0,5.22,0,0.49
277,70.9,4,4.0,2.5,7.17,1,0.51
287,111.6,4,2.0,3.5,4.64,1,0.38
288,102.0,1,4.0,1.0,7.51,0,0.38
332,115.0,5,5.0,1.0,8.36,1,0.79
304,100.6,1,4.0,1.0,8.26,0,0.5
266,111.9,2,4.5,5.0,6.87,1,0.49
304,109.2,2,3.5,4.5,8.42,0,0.6
285,73.5,3,4.5,1.5,4.99,0,0.31
329,69.2,2,4.0,2.0,5.19,0,0.37
308,87.2,4,2.5,5.0,7.26,0,0.56
277,72.8,4,3.0,3.0,7.41,1,0.51
299,74.7,3,4.5,3.5,8.72,1,0.61
277,98.9,1,3.5,4.5,8.45,0,0.46
306,72.7,5,3.0,2.5,9.5,1,0.58
260,97.9,4,3.5,2.0,9.94,0,0.52
292,81.5,3,2.5,5.0,6.82,1,0.48
298,70.0,3,2.0,1.0,6.73,0,0.3
282,111.9,2,4.5,4.5,4.59,0,0.41
273,85.8,2,4.0,1.0,4.43,0,0.3
303,68.9,5,5.0,1.5,9.2,0,0.63
296,62.4,5,4.5,1.5,4.34,1,0.3
330,112.3,4,3.0,3.5,8.41,1,0.71
335,66.3,5,4.5,2.5,7.6,0,0.63
296,82.3,2,4.0,1.5,8.33,1,0.47
287,113.4,1,3.5,1.5,9.07,1,0.55
266,103.6,1,3.0,1.0,5.78,0,0.3
311,107.1,2,1.0,5.0,6.62,1,0.57
276,93.5,4,4.0,1.0,7.61,0,0.44
321,72.9,1,2.5,2.5,7.78,1,0.54
296,115.1,4,3.5,2.5,6.49,0,0.5
273,74.3,2,1.5,1.5,7.55,0,0.3
310,73.5,1,5.0,2.0,5.15,1,0.41
314,111.1,5,1.5,2.5,6.96,1,0.68
316,74.9,3,3.0,1.0,7.88,1,0.65
263,118.2,1,3.5,3.5,4.48,1,0.31
308,101.5,2,3.5,3.5,9.18,0,0.63
340,81.5,2,4.5,3.5,4.13,0,0.49
294,60.7,2,1.0,3.5,6.18,0,0.3
312,74.7,1,5.0,3.0,9.38,1,0.63
291,93.3,4,3.0,3.0,9.71,1,0.61
269,76.8,5,4.0,3.0,9.1,0,0.49
321,62.0,5,4.5,4.0,7.54,0,0.61
261,72.7,3,1.5,3.0,4.06,1,0.3
322,92.9,1,3.5,2.0,4.34,0,0.42
335,106.6,2,3.5,4.5,7.16,1,0.72
275,103.1,1,1.5,2.5,4.67,0,0.3
275,78.8,1,2.5,5.0,4.73,0,0.3
262,72.6,1,4.5,1.0,8.17,1,0.32
277,103.1,5,1.0,5.0,7.28,1,0.55
301,80.9,1,3.5,2.0,8.78,0,0.47
291,106.3,4,4.5,3.5,4.61,1,0.53
309,74.7,4,4.5,2.0,9.0,1,0.63
308,109.5,2,3.5,2.0,6.01,1,0.53
262,108.1,1,3.5,4.5,4.69,1,0.38
331,76.1,4,5.0,3.5,7.46,1,0.67
264,86.1,5,2.0,5.0,8.11,0,0.46
316,62.9,5,1.5,4.0,5.37,0,0.44
303,71.1,2,4.0,2.5,7.56,1,0.49
284,87.9,4,4.5,1.0,9.27,1,0.6
329,77.7,1,2.5,4.5,9.99,1,0.63
282,81.0,3,1.0,4.0,9.66,0,0.49
269,78.3,3,1.0,3.0,8.68,0,0.39
269,68.6,5,4.5,1.5,6.93,0,0.34
292,61.3,4,1.5,3.0,7.15,1,0.47
332,80.5,3,1.0,2.0,8.95,1,0.57
277,65.0,1,2.0,1.0,7.67,1,0.3
326,96.4,4,1.5,2.0,5.24,1,0.53
333,70.0,5,2.5,1.0,6.3,1,0.55
286,64.4,4,2.0,5.0,7.04,1,0.49
294,69.2,5,4.5,1.0,8.03,1,0.5
321,60.9,5,2.5,3.0,4.8,1,0.48
277,81.7,2,4.5,2.5,6.81,1,0.42
266,110.8,5,3.5,5.0,6.14,1,0.56
330,80.1,5,1.5,2.0,4.17,1,0.5
269,113.8,4,1.0,3.5,5.6,0,0.35
286,101.0,2,4.0,4.5,5.28,1,0.46
327,93.9,1,4.5,1.0,6.05,1,0.47
335,82.6,3,4.5,2.5,7.21,0,0.69
326,112.9,1,1.5,3.5,5.9,0,0.43
314,61.2,3,4.5,3.0,7.61,0,0.56
307,99.8,3,1.0,3.5,8.06,1,0.58
326,95.0,4,4.5,3.5,9.42,1,0.78
285,77.5,3,2.0,2.0,4.3,1,0.3
299,64.0,1,2.5,3.5,7.55,1,0.48
330,75.2,2,2.0,5.0,4.69,0,0.46
305,64.5,3,1.5,4.5,8.91,0,0.49
333,115.9,1,2.5,4.0,6.59,0,0.58
326,60.6,1,5.0,2.5,9.67,0,0.56
270,85.2,2,2.0,4.5,9.04,1,0.48
310,104.0,5,1.5,5.0,5.66,0,0.55
291,78.6,2,3.0,1.0,7.1,1,0.39
331,76.5,4,2.5,5.0,5.15,1,0.55
279,119.2,2,4.0,1.5,7.27,0,0.45
264,64.1,2,5.0,3.0,9.59,1,0.48
300,97.6,3,3.5,4.0,6.22,0,0.49
272,96.2,2,3.5,4.5,5.07,0,0.35
334,73.8,3,1.0,2.5,6.44,0,0.45
262,108.6,4,1.0,3.5,4.83,1,0.39
274,86.8,1,4.0,2.0,7.72,0,0.38
315,98.5,4,4.5,4.5,5.94,1,0.64
302,72.1,5,3.0,3.0,4.07,1,0.45
333,61.5,2,1.5,4.5,6.63,1,0.54
326,68.7,5,4.5,4.5,7.28,0,0.65
305,73.3,1,3.5,3.5,9.31,0,0.51
307,104.1,3,2.0,2.0,8.01,1,0.61
337,90.9,5,1.5,1.5,4.5,0,0.48
295,83.1,2,4.0,2.0,6.24,1,0.4
282,105.3,5,2.0,5.0,4.41,1,0.5
314,64.2,3,5.0,3.0,4.11,0,0.47
314,67.9,1,1.5,5.0,6.89,0,0.36
313,112.2,5,2.5,2.5,8.26,1,0.71
324,81.7,5,2.0,4.5,9.51,1,0.77
310,76.1,4,1.0,2.0,4.68,1,0.36
291,79.7,3,4.0,4.0,7.46,1,0.51
279,69.1,1,2.5,2.5,4.1,1,0.3
295,84.5,3,2.0,4.0,6.25,0,0.4
291,110.4,3,4.5,2.5,4.36,1,0.44
316,99.3,1,3.5,1.5,6.83,0,0.49
288,97.2,5,2.5,2.5,4.2,0,0.4
305,62.9,2,3.0,3.0,8.55,0,0.47
294,114.3,1,3.5,4.0,5.28,0,0.42
338,113.0,3,4.0,1.5,5.92,0,0.57
333,111.9,3,1.5,1.5,8.44,0,0.62
311,89.3,5,4.0,1.5,7.59,0,0.58
274,74.1,4,1.0,3.0,4.65,1,0.3
340,83.7,5,3.0,4.5,8.24,0,0.7
310,83.1,5,2.0,2.0,7.42,0,0.58
290,104.4,3,2.5,5.0,5.01,0,0.43
334,100.8,2,3.0,4.0,5.97,1,0.63
275,110.6,2,4.5,5.0,4.52,0,0.43
295,86.1,4,1.0,2.5,7.77,0,0.45
298,114.9,4,4.5,3.5,8.71,1,0.75
270,104.8,3,1.0,4.5,6.24,1,0.46
279,109.5,2,2.0,2.0,8.52,1,0.46
315,74.3,4,4.5,4.0,6.31,0,0.58
301,117.6,1,3.0,4.0,9.52,0,0.62
306,105.7,1,1.0,4.0,7.21,0,0.51
265,78.2,1,5.0,4.5,9.46,0,0.42
294,82.8,3,3.0,2.5,6.48,0,0.4
267,96.4,1,2.5,3.0,6.11,1,0.34
330,66.0,1,2.5,4.5,5.96,1,0.5
296,107.1,1,5.0,3.5,9.19,1,0.62
309,87.7,1,1.5,2.5,5.66,1,0.42
275,105.7,3,4.0,3.0,7.15,0,0.48
268,78.3,5,2.0,2.0,8.61,0,0.43
334,112.0,4,3.5,2.5,6.63,1,0.71
319,99.0,5,3.0,1.0,7.0,1,0.63
310,86.7,3,5.0,2.0,6.98,0,0.47
305,85.3,1,5.0,1.5,8.81,0,0.5
330,69.6,2,2.5,4.5,9.11,1,0.66
271,67.3,1,2.5,1.5,4.99,1,0.3
323,60.4,2,1.5,2.5,5.6,1,0.35
280,89.3,3,2.5,2.0,7.61,1,0.43
264,117.5,3,2.0,4.0,5.42,1,0.41
265,63.1,2,1.0,5.0,9.25,1,0.44
302,119.7,4,1.0,1.5,7.25,0,0.49
285,117.1,1,5.0,1.5,9.52,0,0.56
313,118.1,4,4.0,3.0,4.72,1,0.58
262,87.2,3,2.0,4.5,6.78,0,0.39
270,88.4,1,2.0,3.0,9.56,0,0.47
284,103.8,5,2.5,1.5,6.05,1,0.48
271,83.7,4,3.5,1.5,9.6,1,0.53
324,62.4,3,2.5,2.5,7.69,0,0.46
263,89.6,1,1.5,1.0,9.56,1,0.39
311,98.6,3,3.0,4.0,9.98,0,0.63
324,90.7,1,4.0,3.0,8.8,1,0.68
329,81.7,2,3.0,3.5,8.79,1,0.67
293,116.7,5,3.0,4.5,4.87,0,0.5
275,118.1,2,3.5,3.5,4.14,1,0.42
334,71.7,3,5.0,1.5,8.75,0,0.59
273,116.3,2,5.0,2.0,5.34,0,0.39
333,64.1,4,4.0,1.5,7.48,1,0.62
320,117.1,5,1.5,2.0,10.0,0,0.72
312,114.5,1,2.0,3.0,6.25,0,0.44
317,111.7,3,2.5,1.0,7.65,0,0.5
322,90.6,3,1.5,3.5,6.46,1,0.54
272,83.7,1,2.0,2.5,8.74,1,0.41
304,73.6,4,4.5,4.0,6.29,1,0.53
314,61.6,4,2.5,5.0,8.66,0,0.58
292,98.2,3,1.5,4.5,7.41,1,0.55
321,66.7,2,3.5,3.5,5.1,1,0.47
298,112.3,3,2.0,2.5,5.66,1,0.5
272,107.8,2,1.5,1.0,6.79,0,0.3
340,99.7,5,2.0,2.5,6.08,0,0.59
332,99.3,4,2.0,2.0,7.94,1,0.72
272,107.6,5,5.0,1.0,7.77,0,0.53
275,79.4,4,2.5,2.5,8.6,1,0.46
313,75.1,3,2.5,2.0,7.72,1,0.51
